codigo_postal,localidad,partido,provincia
7119,SANTO DOMINGO,Maipu,Buenos Aires
7119,SEGUROLA,Maipu,Buenos Aires
2743,ARROYO DULCE,Salto,Buenos Aires
2741,BARRIO CENTRAL,Salto,Buenos Aires
2741,BARRIO EL RETIRO,Salto,Buenos Aires
2743,BERDIER,Salto,Buenos Aires
2747,CORONEL ISLEÑO,Salto,Buenos Aires
2741,EL RETIRO (SALTO-PDO. SALTO),Salto,Buenos Aires
2745,GAHAN,Salto,Buenos Aires
2747,INES INDART,Salto,Buenos Aires
2745,KENNY,Salto,Buenos Aires
2745,LA INVENCIBLE,Salto,Buenos Aires
2741,LAS CUATRO PUERTAS,Salto,Buenos Aires
2741,LOS ANGELES,Salto,Buenos Aires
2741,MARCELINO UGARTE,Salto,Buenos Aires
2743,MONROE,Salto,Buenos Aires
2741,SALTO,Salto,Buenos Aires
2743,TACUARI,Salto,Buenos Aires
2743,VILLA SAN JOSE,Salto,Buenos Aires
1727,COLONIA HOGAR RICARDO GUTIERREZ,Marcos Paz,Buenos Aires
1727,COLONIA NACIONAL DE MENORES,Marcos Paz,Buenos Aires
1727,ELIAS ROMERO,Marcos Paz,Buenos Aires
1727,HOGAR RICARDO GUTIERREZ,Marcos Paz,Buenos Aires
1727,KILOMETRO 45 (APEADERO FCGB) (MARCOS PAZ-PDO. MARCOS PAZ),Marcos Paz,Buenos Aires
1727,KILOMETRO 53 (PARADA FCGB),Marcos Paz,Buenos Aires
1727,MARCOS PAZ,Marcos Paz,Buenos Aires
1727,ZAMUDIO (APEADERO FCDFS),Marcos Paz,Buenos Aires
7174,ARROYO GRANDE (CNEL. VIDAL-PDO. MAR CHIQUITA),Mar Chiquita,Buenos Aires
7609,BALNEARIO MAR CHIQUITA,Mar Chiquita,Buenos Aires
7612,CALFUCURA,Mar Chiquita,Buenos Aires
7612,COBO,Mar Chiquita,Buenos Aires
7174,CORONEL VIDAL,Mar Chiquita,Buenos Aires
7612,EL REFUGIO,Mar Chiquita,Buenos Aires
7174,EL VIGILANTE,Mar Chiquita,Buenos Aires
7174,ESCUELA AGRICOLA RURAL N. EZEIZA,Mar Chiquita,Buenos Aires
7172,GENERAL PIRAN,Mar Chiquita,Buenos Aires
7174,HARAS PRIMERO DE MAYO,Mar Chiquita,Buenos Aires
7174,LA TOBIANA,Mar Chiquita,Buenos Aires
7174,LAS CHILCAS (CNEL. VIDAL-PDO. MAR CHIQUITA),Mar Chiquita,Buenos Aires
7609,SANTA CLARA DEL MAR,Mar Chiquita,Buenos Aires
7609,SANTA ELENA (SANTA CLARA DEL MAR-PDO. MAR CHIQUITA),Mar Chiquita,Buenos Aires
7609,SIEMPRE VERDE,Mar Chiquita,Buenos Aires
7609,UNIDAD TURISTICA MIRAMAR,Mar Chiquita,Buenos Aires
7612,VIVORATA,Mar Chiquita,Buenos Aires
1761,20 DE JUNIO,La Matanza,Buenos Aires
1770,ALDO BONZI,La Matanza,Buenos Aires
1766,BARRIO ALMAFUERTE (TABLADA-PDO. LA MATANZA),La Matanza,Buenos Aires
1757,BARRIO ALTOS DE LAFERRERE,La Matanza,Buenos Aires
1759,BARRIO CALDERON DE LA BARCA,La Matanza,Buenos Aires
1763,BARRIO COLONIA SAN LORENZO,La Matanza,Buenos Aires
1765,BARRIO EL ATALAYA,La Matanza,Buenos Aires
1759,BARRIO EL DORADO (GONZALEZ CATAN-PDO. LA MATANZA),La Matanza,Buenos Aires
1765,BARRIO EL MANZANAR,La Matanza,Buenos Aires
1759,BARRIO EL MOJON,La Matanza,Buenos Aires
1763,BARRIO EL SOL (PUENTE EZCURRA-PDO. LA MATANZA),La Matanza,Buenos Aires
1763,BARRIO ESPERANZA,La Matanza,Buenos Aires
1772,BARRIO GENERAL JOSE M. PAZ,La Matanza,Buenos Aires
1763,BARRIO IGNACIO ARIETA,La Matanza,Buenos Aires
1759,BARRIO INDEPENDENCIA,La Matanza,Buenos Aires
1757,BARRIO JORGE NEWBERY (G. LAFERRERE-PDO. LA MATANZA),La Matanza,Buenos Aires
1778,BARRIO JOSE INGENIEROS,La Matanza,Buenos Aires
1763,BARRIO LA ELVIRA,La Matanza,Buenos Aires
1759,BARRIO LA ENCARNACION,La Matanza,Buenos Aires
1763,BARRIO LA FORESTA,La Matanza,Buenos Aires
1765,BARRIO LA FRAGATA,La Matanza,Buenos Aires
1759,BARRIO LA JUSTINA,La Matanza,Buenos Aires
1763,BARRIO LA MERCEDES,La Matanza,Buenos Aires
1763,BARRIO LA RECOLETA,La Matanza,Buenos Aires
1765,BARRIO LA UNION,La Matanza,Buenos Aires
1772,BARRIO LAS ACHIRAS,La Matanza,Buenos Aires
1759,BARRIO LAS NIEVES,La Matanza,Buenos Aires
1763,BARRIO LELOIR DE QUIROGA,La Matanza,Buenos Aires
1765,BARRIO LOS CEDROS,La Matanza,Buenos Aires
1765,BARRIO MARCONI,La Matanza,Buenos Aires
1759,BARRIO NAHUEL,La Matanza,Buenos Aires
1763,BARRIO ORO VERDE,La Matanza,Buenos Aires
1759,BARRIO PITALUGA,La Matanza,Buenos Aires
1772,BARRIO PRESIDENTE SARMIENTO,La Matanza,Buenos Aires
1772,BARRIO PRESIDENTE URQUIZA,La Matanza,Buenos Aires
1765,BARRIO SAN CARLOS (ISIDRO CASANOVA-PDO. LA MATANZA),La Matanza,Buenos Aires
1765,BARRIO SAN CAYETANO (ISIDRO CASANOVA-PDO. LA MATANZA),La Matanza,Buenos Aires
1759,BARRIO SAN ENRIQUE,La Matanza,Buenos Aires
1763,BARRIO SAN IGNACIO (VIRREY DEL PINO-PDO. LA MATANZA),La Matanza,Buenos Aires
1765,BARRIO SAN JOSE (ISIDRO CASANOVA-PDO. LA MATANZA),La Matanza,Buenos Aires
1765,BARRIO SAN JUAN (ISIDRO CASANOVA-PDO. LA MATANZA),La Matanza,Buenos Aires
1763,BARRIO SAN MARIANO,La Matanza,Buenos Aires
1765,BARRIO SAN MIGUEL,La Matanza,Buenos Aires
1757,BARRIO SAN PEDRO (LAFERRERE-PDO. LA MATANZA),La Matanza,Buenos Aires
1763,BARRIO SAN PEDRO (PUENTE EZCURRA-PDO. LA MATANZA),La Matanza,Buenos Aires
1763,BARRIO SANTA AMELIA,La Matanza,Buenos Aires
1759,BARRIO SANTA MARIA,La Matanza,Buenos Aires
1772,BARRIO SATELITE,La Matanza,Buenos Aires
1763,BARRIO SOFIA BOZAN,La Matanza,Buenos Aires
1772,BARRIO VICENTE LOPEZ Y PLANES,La Matanza,Buenos Aires
1759,BARRIO VILLA CARMEN,La Matanza,Buenos Aires
1778,CIUDAD EVITA,La Matanza,Buenos Aires
1763,COLONIA LAS MERCEDES,La Matanza,Buenos Aires
1763,COLONIA PONTEVEDRA,La Matanza,Buenos Aires
1755,EL PINAR,La Matanza,Buenos Aires
1759,EL PROGRESO,La Matanza,Buenos Aires
1759,ESCUELA AGRICOLA SANTO TOMAS DE AQUINO,La Matanza,Buenos Aires
1759,GONZALEZ CATAN,La Matanza,Buenos Aires
1765,ISIDRO CASANOVA,La Matanza,Buenos Aires
1778,JOSE INGENIEROS (ESTACION FCGB) (CIUDAD EVITA-PDO. LA MATANZA),La Matanza,Buenos Aires
1778,JUSTO VILLEGAS (PARADA FCGB),La Matanza,Buenos Aires
1755,LA CALABRIA,La Matanza,Buenos Aires
1759,LA LOMA (GONZALEZ CATAN-PDO. LA MATANZA),La Matanza,Buenos Aires
1755,LA ROSA,La Matanza,Buenos Aires
1774,LA SALADA,La Matanza,Buenos Aires
1757,LAFERRERE,La Matanza,Buenos Aires
1759,LOMAS DE GARONE,La Matanza,Buenos Aires
1752,LOMAS DEL MIRADOR,La Matanza,Buenos Aires
1771,MERCADO CENTRAL,La Matanza,Buenos Aires
1763,MERCEDES BENZ,La Matanza,Buenos Aires
1763,PARQUE SAN MARTIN (VIRREY DEL PINO-PDO. LA MATANZA),La Matanza,Buenos Aires
1763,PUENTE EZCURRA,La Matanza,Buenos Aires
1778,QUERANDI,La Matanza,Buenos Aires
1755,RAFAEL CASTILLO,La Matanza,Buenos Aires
1704,RAMOS MEJIA,La Matanza,Buenos Aires
1759,RUTA 3 KILOMETRO 27 AL 29,500,La Matanza,Buenos Aires
1759,RUTA 3 KILOMETRO 29,La Matanza,Buenos Aires
1759,RUTA 3 KILOMETRO 29,600 AL 32,900,La Matanza,Buenos Aires
1763,RUTA 3 KILOMETRO 33 AL 38,La Matanza,Buenos Aires
1763,RUTA 3 KILOMETRO 38,100 AL 47,La Matanza,Buenos Aires
1754,SAN JUSTO,La Matanza,Buenos Aires
1766,TABLADA,La Matanza,Buenos Aires
1770,TAPIALES,La Matanza,Buenos Aires
1772,VILLA CELINA,La Matanza,Buenos Aires
1704,VILLA DON BOSCO,La Matanza,Buenos Aires
1759,VILLA DORREGO,La Matanza,Buenos Aires
1752,VILLA INSUPERABLE,La Matanza,Buenos Aires
1754,VILLA LUZURIAGA,La Matanza,Buenos Aires
1768,VILLA MADERO,La Matanza,Buenos Aires
1752,VILLA REBASA,La Matanza,Buenos Aires
1765,VILLA SAN ALBERTO (ISIDRO CASANOVA-PDO. LA MATANZA),La Matanza,Buenos Aires
1759,VILLA SANTINA,La Matanza,Buenos Aires
1759,VILLA SCASSO,La Matanza,Buenos Aires
1757,VILLA UNION,La Matanza,Buenos Aires
1763,VIRREY DEL PINO,La Matanza,Buenos Aires
6600,AGOTE,Mercedes,Buenos Aires
6601,ALTAMIRA,Mercedes,Buenos Aires
6600,BARRIO PAMPA CHICA,Mercedes,Buenos Aires
6601,COMAHUE OESTE,Mercedes,Buenos Aires
6601,ESPORA,Mercedes,Buenos Aires
6614,GOLDNEY,Mercedes,Buenos Aires
6608,GOWLAND,Mercedes,Buenos Aires
6601,LA VALEROSA (ESTACION FCGB),Mercedes,Buenos Aires
6601,LA VERDE (PDO. MERCEDES),Mercedes,Buenos Aires
6608,MANUEL JOSE GARCIA,Mercedes,Buenos Aires
6600,MERCEDES,Mercedes,Buenos Aires
6601,SAN ELADIO,Mercedes,Buenos Aires
6600,SAN JACINTO (PDO. MERCEDES),Mercedes,Buenos Aires
6601,TOMAS JOFRE,Mercedes,Buenos Aires
1722,AERODROMO ALBATROS,Merlo,Buenos Aires
1723,AGUSTIN FERRARI,Merlo,Buenos Aires
1761,BARRIO EL OMBU (PONTEVEDRA-PDO. MERLO),Merlo,Buenos Aires
1722,BARRIO EL PERICON,Merlo,Buenos Aires
1761,BARRIO EL SOL (PONTEVEDRA-PDO. MERLO),Merlo,Buenos Aires
1761,BARRIO LA TEJA,Merlo,Buenos Aires
1716,BARRIO LOS PARAISOS (LIBERTAD-PDO. MERLO),Merlo,Buenos Aires
1722,BARRIO LOS VASCOS,Merlo,Buenos Aires
1716,BARRIO NUEVO,Merlo,Buenos Aires
1761,BARRIO OLAECHEA,Merlo,Buenos Aires
1723,BARRIO SANTA ISABEL (MARIANO ACOSTA-PDO. MERLO),Merlo,Buenos Aires
1723,KILOMETRO 38 (APEADERO FCGB) (MARIANO ACOSTA-PDO. MERLO),Merlo,Buenos Aires
1716,LIBERTAD,Merlo,Buenos Aires
1722,LOMA FLORIDA,Merlo,Buenos Aires
1722,LOMA GRANDE,Merlo,Buenos Aires
1716,LOS PARAISOS,Merlo,Buenos Aires
1723,MARIANO ACOSTA,Merlo,Buenos Aires
1722,MERLO,Merlo,Buenos Aires
1722,PARQUE SAN MARTIN (PDO. MERLO),Merlo,Buenos Aires
1761,PONTEVEDRA,Merlo,Buenos Aires
1723,RUTA 200 KILOMETRO 38,Merlo,Buenos Aires
1718,SAN ANTONIO DE PADUA,Merlo,Buenos Aires
1722,VILLA LAGO DEL BOSQUE,Merlo,Buenos Aires
1716,VILLA MAGDALENA,Merlo,Buenos Aires
1761,VILLA SANTA JULIA,Merlo,Buenos Aires
7228,ABBOTT,Monte,Buenos Aires
7220,FRANCISCO A. BERRA,Monte,Buenos Aires
7220,FUNKE (APEADERO FCGB),Monte,Buenos Aires
7221,GOBERNADOR UDAONDO,Monte,Buenos Aires
7220,GOYENECHE,Monte,Buenos Aires
7220,GUARDIA DEL MONTE,Monte,Buenos Aires
7221,KILOMETRO 88 (APEADERO FCGB) (GDOR. UDAONDO-PDO. CAÑUELAS),Monte,Buenos Aires
7226,LOS CERRILLOS,Monte,Buenos Aires
7220,LOS EUCALIPTUS (APEADERO FCGB),Monte,Buenos Aires
7220,MONTE,Monte,Buenos Aires
7221,PALMITAS,Monte,Buenos Aires
7226,ZENON VIDELA DORNA,Monte,Buenos Aires
1746,AGUA DE ORO,Moreno,Buenos Aires
1744,BALNEARIO CASCALLARES,Moreno,Buenos Aires
1742,BARRIO ARCO IRIS,Moreno,Buenos Aires
1744,BARRIO CASCALLARES,Moreno,Buenos Aires
1746,BARRIO EL PORVENIR,Moreno,Buenos Aires
1746,BARRIO GENERAL GUEMES,Moreno,Buenos Aires
1744,BARRIO JARDINES DE MORENO,Moreno,Buenos Aires
1744,BARRIO JOSE A. CORTEJARENA,Moreno,Buenos Aires
1744,BARRIO LA PORTEÑA (MORENO-PDO. MORENO),Moreno,Buenos Aires
1746,BARRIO LA PROVIDENCIA,Moreno,Buenos Aires
1742,BARRIO LA RECONQUISTA,Moreno,Buenos Aires
1746,BARRIO LA REJA GRANDE,Moreno,Buenos Aires
1746,BARRIO LA TRADICION,Moreno,Buenos Aires
1744,BARRIO LA VICTORIA,Moreno,Buenos Aires
1744,BARRIO LAS ROSAS,Moreno,Buenos Aires
1744,BARRIO LOS CUATRO VIENTOS,Moreno,Buenos Aires
1746,BARRIO LOS EUCALIPTOS (FRANCISCO ALVAREZ-PDO. MORENO),Moreno,Buenos Aires
1744,BARRIO LOS LIMONES,Moreno,Buenos Aires
1664,BARRIO LOS PARAISOS (TRUJUI-PDO. MORENO),Moreno,Buenos Aires
1746,BARRIO MARAVILLA DEL OESTE,Moreno,Buenos Aires
1744,BARRIO PARQUE SAMBRIZZI,Moreno,Buenos Aires
1744,BARRIO SAN JOSE (MORENO-PDO. MORENO),Moreno,Buenos Aires
1744,BARRIO VILLA ANITA,Moreno,Buenos Aires
1746,BARRIO VILLA ESCOBAR,Moreno,Buenos Aires
1746,FRANCISCO ALVAREZ,Moreno,Buenos Aires
1744,LA PERLITA,Moreno,Buenos Aires
1744,LA PORTEÑA (MORENO-PDO. MORENO),Moreno,Buenos Aires
1744,LA REJA,Moreno,Buenos Aires
1744,LOMAS DE CASASCO,Moreno,Buenos Aires
1744,LOMAS DE SAN JOSE,Moreno,Buenos Aires
1744,LOMAS DE YARAVI,Moreno,Buenos Aires
1744,MI BARRIO,Moreno,Buenos Aires
1744,MORENO,Moreno,Buenos Aires
1744,PARQUE GAONA,Moreno,Buenos Aires
1742,PASO DEL REY,Moreno,Buenos Aires
1744,RIO ALEGRE CASCALLARES,Moreno,Buenos Aires
1664,TRUJUI,Moreno,Buenos Aires
1746,VILLA ESCOBAR,Moreno,Buenos Aires
1742,VILLA GRAL. ZAPIOLA,Moreno,Buenos Aires
1744,VILLA MALAVER,Moreno,Buenos Aires
1744,VILLA MONSEGUR,Moreno,Buenos Aires
6627,ACHUPALLAS,Navarro,Buenos Aires
6607,ANASAGASTI,Navarro,Buenos Aires
6607,ESTEBAN DIAZ,Navarro,Buenos Aires
6605,GONZALEZ RISOS,Navarro,Buenos Aires
6605,INGENIERO WILLIAMS,Navarro,Buenos Aires
6605,KILOMETRO 116 (APEADERO FCGR),Navarro,Buenos Aires
6603,KILOMETRO 117 (APEADERO FCGB),Navarro,Buenos Aires
6605,KILOMETRO 83,Navarro,Buenos Aires
6605,KILOMETRO 90 (APEADERO FCGB),Navarro,Buenos Aires
6627,LA VICTORIA (DESVIO),Navarro,Buenos Aires
6607,LAS MARIANAS,Navarro,Buenos Aires
6627,MOLL,Navarro,Buenos Aires
6605,NAVARRO,Navarro,Buenos Aires
7630,BARRIO BANCO PROVINCIA,Necochea,Buenos Aires
7630,BARRIO CENTRO,Necochea,Buenos Aires
7631,BARRIO ESTACION QUEQUEN,Necochea,Buenos Aires
7630,BARRIO NUESTRO HOGAR,Necochea,Buenos Aires
7630,BARRIO NUEVA POMPEYA,Necochea,Buenos Aires
7630,BARRIO OBRERO (NECOCHEA-PDO. NECOCHEA),Necochea,Buenos Aires
7630,BARRIO ROSI,Necochea,Buenos Aires
7005,CLARAZ,Necochea,Buenos Aires
7631,COSTA BONITA,Necochea,Buenos Aires
7641,EL PITO (ENERGIA-PDO. NECOCHEA),Necochea,Buenos Aires
7641,ENERGIA,Necochea,Buenos Aires
7630,HOSPITAL NECOCHEA,Necochea,Buenos Aires
7011,JUAN N. FERNANDEZ,Necochea,Buenos Aires
7637,LA DULCE,Necochea,Buenos Aires
7005,LA NEGRA,Necochea,Buenos Aires
7631,LA PLAYA,Necochea,Buenos Aires
7630,LA PRIMITIVA,Necochea,Buenos Aires
7630,MEDANO BLANCO,Necochea,Buenos Aires
7630,NECOCHEA,Necochea,Buenos Aires
7637,NICANOR OLIVERA,Necochea,Buenos Aires
7630,PUERTO NECOCHEA,Necochea,Buenos Aires
7631,PUERTO QUEQUEN,Necochea,Buenos Aires
7631,QUEQUEN,Necochea,Buenos Aires
7641,RAMON SANTAMARINA,Necochea,Buenos Aires
7011,SAN CALA,Necochea,Buenos Aires
7635,SAN JOSE (PDO. NECOCHEA),Necochea,Buenos Aires
6500,9 DE JULIO,Nueve de Julio,Buenos Aires
6533,ALFREDO DEMARCHI,Nueve de Julio,Buenos Aires
6516,AMALIA,Nueve de Julio,Buenos Aires
6516,BACACAY,Nueve de Julio,Buenos Aires
6500,BARRIO JULIO DE VEDIA,Nueve de Julio,Buenos Aires
6516,CAMBACERES,Nueve de Julio,Buenos Aires
6515,CARLOS MARIA NAON,Nueve de Julio,Buenos Aires
6513,COLONIA LAS YESCAS,Nueve de Julio,Buenos Aires
6507,CORBETT,Nueve de Julio,Buenos Aires
6516,DENNEHY,Nueve de Julio,Buenos Aires
6503,DESVIO KILOMETRO 234,Nueve de Julio,Buenos Aires
6501,DOCE DE OCTUBRE,Nueve de Julio,Buenos Aires
6505,DUDIGNAC,Nueve de Julio,Buenos Aires
6515,EL TEJAR,Nueve de Julio,Buenos Aires
6501,ESTACION PROVINCIAL 9 DE JULIO,Nueve de Julio,Buenos Aires
6533,FACUNDO QUIROGA,Nueve de Julio,Buenos Aires
6500,FAUZON,Nueve de Julio,Buenos Aires
6516,FRENCH,Nueve de Julio,Buenos Aires
6513,GALO LLORENTE,Nueve de Julio,Buenos Aires
6507,GERENTE CILLEY,Nueve de Julio,Buenos Aires
6503,KILOMETRO 234,Nueve de Julio,Buenos Aires
6513,LA AURORA (LA NIÑA-PDO. 9 DE JULIO),Nueve de Julio,Buenos Aires
6513,LA NIÑA,Nueve de Julio,Buenos Aires
6513,LA YESCA,Nueve de Julio,Buenos Aires
6501,LAGUNA DEL CURA,Nueve de Julio,Buenos Aires
6507,LAS NEGRAS,Nueve de Julio,Buenos Aires
6507,MOREA,Nueve de Julio,Buenos Aires
6501,MULCAHY,Nueve de Julio,Buenos Aires
6501,NORUMBEGA,Nueve de Julio,Buenos Aires
6503,PATRICIOS,Nueve de Julio,Buenos Aires
6533,QUIROGA,Nueve de Julio,Buenos Aires
6533,RAMON J. NEILD,Nueve de Julio,Buenos Aires
6533,REGINALDO J. NEILD,Nueve de Julio,Buenos Aires
6500,SAN JUAN (9 DE JULIO-PDO. 9 DE JULIO),Nueve de Julio,Buenos Aires
6507,SANTOS UNZUE,Nueve de Julio,Buenos Aires
6501,TROPEZON,Nueve de Julio,Buenos Aires
6500,VILLA DIAMANTINA,Nueve de Julio,Buenos Aires
7403,ALVARO BARROS,Olavarria,Buenos Aires
7400,BARRIO JARDIN,Olavarria,Buenos Aires
7400,BARRIO LA LUISA,Olavarria,Buenos Aires
7400,BARRIO VILLA MAILIN,Olavarria,Buenos Aires
6561,BLANCAGRANDE,Olavarria,Buenos Aires
7400,CALERA AVELLANEDA (DESVIO PARTICULAR FCGR),Olavarria,Buenos Aires
7401,CANTERAS DE GREGORINI,Olavarria,Buenos Aires
7403,CERRO AGUILA,Olavarria,Buenos Aires
7403,CERRO NEGRO,Olavarria,Buenos Aires
7403,CERRO SOTUYO,Olavarria,Buenos Aires
7318,COLONIA HINOJO,Olavarria,Buenos Aires
7318,COLONIA NIEVES,Olavarria,Buenos Aires
7318,COLONIA RUSA,Olavarria,Buenos Aires
7403,COLONIA SAN MIGUEL,Olavarria,Buenos Aires
7401,DURAÑONA,Olavarria,Buenos Aires
7401,EMPALME QUERANDIES,Olavarria,Buenos Aires
6561,ESPIGAS,Olavarria,Buenos Aires
7403,FORTABAT,Olavarria,Buenos Aires
7318,HINOJO,Olavarria,Buenos Aires
7403,LA ESTRELLA (SIERRAS BAYAS-PDO. OLAVARRIA),Olavarria,Buenos Aires
7403,LA NARCISA,Olavarria,Buenos Aires
7403,LA PALMIRA,Olavarria,Buenos Aires
6561,LA PROTEGIDA (ESPIGAS-PDO. OLAVARRIA),Olavarria,Buenos Aires
7403,LA PROVIDENCIA,Olavarria,Buenos Aires
7403,LA TOMASA,Olavarria,Buenos Aires
7400,LAS PIEDRITAS (OLAVARRIA-PDO. OLAVARRIA),Olavarria,Buenos Aires
7403,LOMA NEGRA,Olavarria,Buenos Aires
7400,OLAVARRIA,Olavarria,Buenos Aires
7400,POURTALE,Olavarria,Buenos Aires
7400,PUEBLO NUEVO (OLAVARRIA-PDO. OLAVARRIA),Olavarria,Buenos Aires
6559,RECALDE,Olavarria,Buenos Aires
6561,SAN BERNARDO (PDO. TAPALQUE),Olavarria,Buenos Aires
7400,SAN JACINTO (OLAVARRIA-PDO. OLAVARRIA),Olavarria,Buenos Aires
7401,SAN JUAN (SANTA LUISA-PDO. OLAVARRIA),Olavarria,Buenos Aires
7401,SANTA LUISA,Olavarria,Buenos Aires
7401,SIERRA CHICA,Olavarria,Buenos Aires
7403,SIERRAS BAYAS,Olavarria,Buenos Aires
7401,TENIENTE CORONEL MIÑANA,Olavarria,Buenos Aires
7318,VILLA MONICA,Olavarria,Buenos Aires
8508,AMBROSIO P. LEZICA,Carmen de Patagones,Buenos Aires
8506,BAHIA SAN BLAS,Carmen de Patagones,Buenos Aires
8506,CARDENAL CAGLIERO,Carmen de Patagones,Buenos Aires
8504,CARMEN DE PATAGONES,Carmen de Patagones,Buenos Aires
8142,COLONIA BARGA,Carmen de Patagones,Buenos Aires
8142,COLONIA EL GUANACO,Carmen de Patagones,Buenos Aires
8508,COLONIA LA CELINA,Carmen de Patagones,Buenos Aires
8142,COLONIA LA GRACIELA,Carmen de Patagones,Buenos Aires
8142,COLONIA LOS ALAMOS,Carmen de Patagones,Buenos Aires
8508,COLONIA MIGUEL ESTEVERENA,Carmen de Patagones,Buenos Aires
8142,COLONIA SAN FRANCISCO (JUAN A. PRADERE-PDO. PATAGONES),Carmen de Patagones,Buenos Aires
8142,COLONIA TAPATTA,Carmen de Patagones,Buenos Aires
8508,EMILIO LAMARCA,Carmen de Patagones,Buenos Aires
8508,EMPORIO STROEDER,Carmen de Patagones,Buenos Aires
8504,FARO SEGUNDA BARRANCA,Carmen de Patagones,Buenos Aires
8512,IGARZABAL,Carmen de Patagones,Buenos Aires
8508,JARILLA,Carmen de Patagones,Buenos Aires
8508,JOSE B. CASAS,Carmen de Patagones,Buenos Aires
8142,JUAN A. PRADERE,Carmen de Patagones,Buenos Aires
8504,LAS CORTADERAS (CARMEN DE PATAGONES-PDO. PATAGONES),Carmen de Patagones,Buenos Aires
8512,LOS POZOS,Carmen de Patagones,Buenos Aires
8142,PASO ALSINA,Carmen de Patagones,Buenos Aires
8504,PATAGONES,Carmen de Patagones,Buenos Aires
8508,PUERTO TRES BONETES,Carmen de Patagones,Buenos Aires
8506,PUERTO WASSERMANN,Carmen de Patagones,Buenos Aires
8506,SALINA DE PIEDRA,Carmen de Patagones,Buenos Aires
8508,STROEDER,Carmen de Patagones,Buenos Aires
8512,VILLA ELENA (VILLALONGA-PDO. PATAGONES),Carmen de Patagones,Buenos Aires
8512,VILLA LONGA,Carmen de Patagones,Buenos Aires
6450,ABEL,Pehuajo,Buenos Aires
6463,ALAGON,Pehuajo,Buenos Aires
6405,ALBARIÑO,Pehuajo,Buenos Aires
6451,ANCON,Pehuajo,Buenos Aires
6469,ASTURIAS,Pehuajo,Buenos Aires
6450,BARRIO OBRERO (PEHUAJO-PDO. PEHUAJO),Pehuajo,Buenos Aires
6474,CAMPO ARISTIMUÑO,Pehuajo,Buenos Aires
6461,CAPITAN CASTRO,Pehuajo,Buenos Aires
6476,CHICLANA,Pehuajo,Buenos Aires
6474,EL RECADO,Pehuajo,Buenos Aires
6472,FRANCISCO MADERO,Pehuajo,Buenos Aires
6451,GIRONDO,Pehuajo,Buenos Aires
6451,GNECCO,Pehuajo,Buenos Aires
6476,GUANACO,Pehuajo,Buenos Aires
6451,INOCENCIO SOSA,Pehuajo,Buenos Aires
6474,JUAN JOSE PASO,Pehuajo,Buenos Aires
6461,LA COTORRA,Pehuajo,Buenos Aires
6451,LARRAMENDY,Pehuajo,Buenos Aires
6476,LAS JUANITAS,Pehuajo,Buenos Aires
6451,MAGDALA,Pehuajo,Buenos Aires
6469,MONES CAZON,Pehuajo,Buenos Aires
6451,NUEVA PLATA,Pehuajo,Buenos Aires
6451,PEDRO GAMEN,Pehuajo,Buenos Aires
6450,PEHUAJO,Pehuajo,Buenos Aires
6450,ROVIRA,Pehuajo,Buenos Aires
6472,SANTA CECILIA NORTE,Pehuajo,Buenos Aires
6450,SANTA CECILIA SUD,Pehuajo,Buenos Aires
6348,BOCAYUVA,Pellegrini,Buenos Aires
6348,DE BARY,Pellegrini,Buenos Aires
6338,LEUBUCO,Pellegrini,Buenos Aires
6337,MARIA P. MORENO,Pellegrini,Buenos Aires
6346,PELLEGRINI,Pellegrini,Buenos Aires
2717,ACEVEDO,Pergamino,Buenos Aires
2751,ALMACEN CASTRO,Pergamino,Buenos Aires
2751,ALMACEN EL CRUCE,Pergamino,Buenos Aires
2700,BARRIO 25 DE MAYO,Pergamino,Buenos Aires
2700,BARRIO ACEVEDO,Pergamino,Buenos Aires
2700,BARRIO GENERAL MANUEL BELGRANO,Pergamino,Buenos Aires
2700,BARRIO JOSE HERNANDEZ,Pergamino,Buenos Aires
2700,BARRIO MALVINAS ARGENTINAS,Pergamino,Buenos Aires
2700,BARRIO TROCHA,Pergamino,Buenos Aires
2700,CAMPO BUENA VISTA,Pergamino,Buenos Aires
2700,CHACRA EXPERIMENTAL,Pergamino,Buenos Aires
2751,COLONIA LA INVERNADA,Pergamino,Buenos Aires
2751,COLONIA LA NENA,Pergamino,Buenos Aires
2751,COLONIA LA NORIA,Pergamino,Buenos Aires
2751,COLONIA LA REINA,Pergamino,Buenos Aires
2751,COLONIA LABORDEBOY,Pergamino,Buenos Aires
2751,COLONIA LOS TOLDOS,Pergamino,Buenos Aires
2703,COLONIA SAN FERMIN,Pergamino,Buenos Aires
2751,COLONIA STEGMAN,Pergamino,Buenos Aires
2701,DOCE DE AGOSTO,Pergamino,Buenos Aires
2754,EL CARMEN (VIÑA-PDO. PERGAMINO),Pergamino,Buenos Aires
2751,EL QUEMADO,Pergamino,Buenos Aires
2715,EL SOCORRO,Pergamino,Buenos Aires
2718,FONTEZUELA,Pergamino,Buenos Aires
2700,FRANCISCO AYERZA,Pergamino,Buenos Aires
2717,GORNATTI,Pergamino,Buenos Aires
2717,GUERRICO,Pergamino,Buenos Aires
2701,HARAS EL CENTINELA,Pergamino,Buenos Aires
2700,HOSPITAL SANATORIO DE LLANURA,Pergamino,Buenos Aires
2717,JUAN A. DE LA PEÑA,Pergamino,Buenos Aires
2700,LA CORA,Pergamino,Buenos Aires
