codigo_postal,localidad,partido,provincia
2415,Colonia Palo Labrado,-,Cordoba
2415,Porteña,-,Cordoba
2417,Altos De Chipion,-,Cordoba
2417,Bottaro,-,Cordoba
2417,Colonia Bottaro,-,Cordoba
2417,Colonia La Trinchera,-,Cordoba
2417,Colonia Monte Grande,-,Cordoba
2417,Colonia Prodomano,-,Cordoba
2417,Colonia Udine,-,Cordoba
2417,El Porvenir (Depto. San Justo),-,Cordoba
2417,La Africana,-,Cordoba
2417,La Paquita,-,Cordoba
2417,La Trinchera,-,Cordoba
2417,La Vicenta,-,Cordoba
2417,Monte Grande (Altos De Chipion-Dpto.San Justo),-,Cordoba
2417,Presidente Figueroa Alcorta,-,Cordoba
2419,Brinkmann,-,Cordoba
2419,Colonia Botturi,-,Cordoba
2419,Colonia Vignaud,-,Cordoba
2419,Cotagaita,-,Cordoba
2419,Seeber,-,Cordoba
2421,Campo Beiro,-,Cordoba
2421,Colonia Beiro,-,Cordoba
2421,Colonia Dos Hermanos,-,Cordoba
2421,Colonia San Pedro,-,Cordoba
2421,Colonia Tacurales,-,Cordoba
2421,Los Desagues,-,Cordoba
2421,Maunier,-,Cordoba
2421,Morteros,-,Cordoba
2423,Campo Calvo,-,Cordoba
2423,Campo La Luisa,-,Cordoba
2423,Colonia La Morocha,-,Cordoba
2423,Colonia Prosperidad,-,Cordoba
2423,Colonia Santa Maria (Colonia Prosperidad, Depto. San Justo),-,Cordoba
2423,Luis A. Sauze,-,Cordoba
2423,Monte Redondo (Dpto.San Justo),-,Cordoba
2423,Quebracho Herrado,-,Cordoba
2424,Amalia,-,Cordoba
2424,Colonia Amalia,-,Cordoba
2424,Colonia Cristina,-,Cordoba
2424,Colonia El Milagro,-,Cordoba
2424,Colonia El Trabajo,-,Cordoba
2424,Colonia Malbertina,-,Cordoba
2424,Colonia Marina,-,Cordoba
2424,Cristina,-,Cordoba
2424,Devoto,-,Cordoba
2424,El Milagro,-,Cordoba
2424,El Trabajo,-,Cordoba
2424,Jeanmaire,-,Cordoba
2424,Kilometro 531 (Apeadero Fcgb),-,Cordoba
2424,Malbertina,-,Cordoba
2426,Campo Boero,-,Cordoba
2426,Colonia San Bartolome,-,Cordoba
2426,La Francia,-,Cordoba
2426,Villa Vieja,-,Cordoba
2428,Colonia Del Banco Nacion,-,Cordoba
2428,Colonia Las Cañitas,-,Cordoba
2428,El Fuertecito,-,Cordoba
2428,Estancia El Chañar,-,Cordoba
2428,Estancia La Chiquita,-,Cordoba
2428,Estancia La Morocha,-,Cordoba
2428,Kilometro 581,-,Cordoba
2428,Las Cañitas (El Fuertecito-Dpto.San Justo),-,Cordoba
2428,Queseria De Campana Y Olloco,-,Cordoba
2432,Arbol Chato,-,Cordoba
2432,Capilla San Antonio,-,Cordoba
2432,El Tio,-,Cordoba
2432,La Florida (El Ti-Dpto.San Justo),-,Cordoba
2432,Los Algarrobitos (El Tio- Dpto.San Justo),-,Cordoba
2432,Monte Tigre,-,Cordoba
2433,Colonia Pozo Del Chaja,-,Cordoba
2433,Colonia San Rafael,-,Cordoba
2433,La Frontera,-,Cordoba
2433,Las Delicias (Dpto.San Justo),-,Cordoba
2433,Paso De Los Gallegos,-,Cordoba
2433,Pozo Del Chaja,-,Cordoba
2433,Villa Concepcion Del Tio,-,Cordoba
2434,Arroyito,-,Cordoba
2434,Arroyo De Alvarez,-,Cordoba
2434,Colonia La Cortadera,-,Cordoba
2434,El Descanso,-,Cordoba
2434,La Cortadera (Arroyito-Dpto.San Justo),-,Cordoba
2434,La Curva,-,Cordoba
2435,Colonia Coyunda,-,Cordoba
2435,Colonia La Tordilla,-,Cordoba
2435,La Coyunda,-,Cordoba
2435,La Tordilla Norte,-,Cordoba
2435,Pozo Del Chañar (Colonia La Tordilla-Dpto.San Justo),-,Cordoba
2435,Villa Vaudagna,-,Cordoba
2436,Colonia Arroyo De Alvarez,-,Cordoba
2436,Colonia Cortadera,-,Cordoba
2436,Colonias,-,Cordoba
2436,La Represa (Embarcadero Fcgb),-,Cordoba
2436,Plaza Bruno,-,Cordoba
2436,Quebrachitos,-,Cordoba
2436,Transito,-,Cordoba
2436,Villa Deltransito,-,Cordoba
2512,Campo El Gaucho,-,Cordoba
2516,Agua Hedionda,-,Cordoba
2525,Flora,-,Cordoba
2525,Saira,-,Cordoba
2550,Barrio Belgrano (Bell Ville, Depto. Union),-,Cordoba
2550,Bell Ville,-,Cordoba
2550,El Carmen (Bell Ville, Depto. Union),-,Cordoba
2550,Estacion Bell Ville,-,Cordoba
2550,San Vicente (Bell Ville-Dpto.Union),-,Cordoba
2551,Cuatro Caminos,-,Cordoba
2551,Los Cuatro Caminos,-,Cordoba
2551,Los Patos,-,Cordoba
2553,Justiniano Posse,-,Cordoba
2555,Campo Gral. Paz,-,Cordoba
2555,Ordoñez,-,Cordoba
2555,Pueblo Viejo,-,Cordoba
2557,Idiazabal,-,Cordoba
2558,Los Tasis,-,Cordoba
2559,Capilla De San Antonio,-,Cordoba
2559,Cintra,-,Cordoba
2559,Colonia La Leoncita,-,Cordoba
2559,Colonia Maschi,-,Cordoba
2559,El Paraiso (Cintra, Depto. Union),-,Cordoba
2559,Isleta Negra,-,Cordoba
2559,Las Overias,-,Cordoba
2559,Las Palmeras (San Antonio De Litin-Dpto.Union),-,Cordoba
2559,Los Ucles,-,Cordoba
2559,San Antonio De Litin,-,Cordoba
2559,San Pedro (Cintra-Dpto.Union),-,Cordoba
2561,Colonia San Eusebio,-,Cordoba
2561,Chilibroste,-,Cordoba
2561,Los Molles (Chilibroste-Dpto.Union),-,Cordoba
2561,San Eusebio,-,Cordoba
2561,Santa Cecilia,-,Cordoba
2563,El Overo,-,Cordoba
2563,La Cajuela,-,Cordoba
2563,Monte Castillo,-,Cordoba
2563,Noetinger,-,Cordoba
2563,San Jose Del Salteño,-,Cordoba
2563,San Jose (Noetinger-Dpto.Union),-,Cordoba
2564,Monte Leña,-,Cordoba
2566,San Marcos,-,Cordoba
2566,San Marcos Sud,-,Cordoba
2568,Las Lagunitas,-,Cordoba
2568,Morrison,-,Cordoba
2572,Ballesteros,-,Cordoba
2572,Ballesteros Sud,-,Cordoba
2572,El Triangulo,-,Cordoba
2572,Las Merceditas,-,Cordoba
2572,San Carlos (Ballesteros-Dpto.Union),-,Cordoba
2580,Colonia Calchaqui,-,Cordoba
2580,Colonia La Mariucha,-,Cordoba
2580,El Panal,-,Cordoba
2580,Marcos Juarez,-,Cordoba
2580,Pueblo Argentino,-,Cordoba
2581,Colonia 25-Los Surgentes,-,Cordoba
2581,Los Surgentes,-,Cordoba
2581,Pueblo Carlos Sauveran,-,Cordoba
2581,Pueblo Rio Tercero,-,Cordoba
2583,General Baldissera,-,Cordoba
2587,Enfermera Kelly (Apeadero Fcgm),-,Cordoba
2587,Inriville,-,Cordoba
2587,Saladillo,-,Cordoba
2589,Monte Buey,-,Cordoba
2592,Colonia Veinticinco,-,Cordoba
2592,General Roca,-,Cordoba
2594,Barrio La Fortuna,-,Cordoba
2594,Colonia El Chaja,-,Cordoba
2594,La Reduccion (Leones-Dpto.Marcos Juarez),-,Cordoba
2594,Leones,-,Cordoba
2619,Kilometro 57,-,Cordoba
2624,Arias,-,Cordoba
2625,Cavanagh,-,Cordoba
2625,Desvio Kilometro 57,-,Cordoba
2625,Kilometro 7 Pajas Blancas,-,Cordoba
2625,Latan Hall,-,Cordoba
2627,Guatimozin,-,Cordoba
2627,Pueblo Gambande,-,Cordoba
2645,Capitan General Bernardo O'Higgins,-,Cordoba
2645,Colonia Italiana,-,Cordoba
2645,Colonia La Palestina,-,Cordoba
2645,Colonia Progreso,-,Cordoba
2645,Corral De Bustos,-,Cordoba
2645,Piedras Anchas (Cap.Gral.B.O'Higgins, Dpto.Marcos Juarez),-,Cordoba
2650,Canals,-,Cordoba
2650,Colonia La Genovesa,-,Cordoba
2650,Colonia La Lola,-,Cordoba
2650,Colonia Santa Maria (Canals, Depto. Union),-,Cordoba
2650,La Lola,-,Cordoba
2650,San Severo,-,Cordoba
2651,Aldea Santa Maria,-,Cordoba
2651,Colonia Bismark,-,Cordoba
2651,Colonia Bremen,-,Cordoba
2651,Colonia Eldorado,-,Cordoba
2651,El Dorado,-,Cordoba
2651,El Porvenir (Pueblo Italiano, Depto. Union),-,Cordoba
2651,La Italiana,-,Cordoba
2651,Pueblo Italiano,-,Cordoba
2651,Santa Maria (Aldea Santa Maria-Dpto.Union),-,Cordoba
2655,Wenceslao Escalante,-,Cordoba
2657,Laborde,-,Cordoba
2659,Colonia Barge,-,Cordoba
2659,Matacos,-,Cordoba
2659,Monte Maiz,-,Cordoba
2661,Artagaveytia,-,Cordoba
2661,Campo Fresco,-,Cordoba
2661,Campo Nata,-,Cordoba
2661,Colonia Aguila Cautiva,-,Cordoba
2661,Cortaderas,-,Cordoba
2661,El Pilar,-,Cordoba
2661,Isla Verde (Dpto.Marcos Juarez),-,Cordoba
2661,Las Cortaderas (Isla Verde-Dpto.Marcos Juarez),-,Cordoba
2661,Las Lonjas,-,Cordoba
2661,Las Playas (Isla Verde-Dpto.Marcos Juarez),-,Cordoba
2661,Santa Florentina,-,Cordoba
2662,Alejo Ledesma,-,Cordoba
2662,Bajo Del Burro,-,Cordoba
2662,Colonia Ballesteros,-,Cordoba
2662,Colonia Ledesma,-,Cordoba
2664,Benjamin Gould,-,Cordoba
2664,San Meliton,-,Cordoba
2670,Colonia Boero,-,Cordoba
2670,Colonia Chacabuco,-,Cordoba
2670,Chacabuco,-,Cordoba
2670,General Victoriano Rodriguez,-,Cordoba
2670,La Carlota,-,Cordoba
2671,Assunta,-,Cordoba
2671,Barreto (Depto. Juarez Celman),-,Cordoba
2671,Estancia Las Margaritas,-,Cordoba
2671,General Viamonte,-,Cordoba
2671,Manantiales (Dpto.Juarez Celman),-,Cordoba
2671,Pedro E.Funes,-,Cordoba
2671,Santa Eufemia,-,Cordoba
2671,Viamonte,-,Cordoba
2675,Chazon,-,Cordoba
2675,Santa Victoria,-,Cordoba
2677,Ucacha,-,Cordoba
2679,Campo Sol De Mayo,-,Cordoba
2679,Pascanas,-,Cordoba
2681,Etruria,-,Cordoba
2684,Colonia Maipu,-,Cordoba
2684,Demarchi,-,Cordoba
2684,Los Cisnes,-,Cordoba
2684,Olmos,-,Cordoba
2686,Alejandro,-,Cordoba
2875,Quebracho Ladeado,-,Cordoba
2987,Colonia Garzon,-,Cordoba
3472,San Carlos (Felipe Yofre-Dpto.Mercedes),-,Cordoba
5000,Alto Alberdi,-,Cordoba
5000,Alto De Los Videla,-,Cordoba
5000,Bajo Palermo,-,Cordoba
5000,Barrio Acosta Norte,-,Cordoba
5000,Barrio Ayacucho,-,Cordoba
5000,Barrio Centro America,-,Cordoba
5000,Barrio Colon,-,Cordoba
5000,Barrio Comercial,-,Cordoba
5000,Barrio Del Pilar,-,Cordoba
5000,Barrio Don Bosco,-,Cordoba
5000,Barrio Empleados Publicos,-,Cordoba
5000,Barrio General Artigas,-,Cordoba
5000,Barrio Hipolito Yrigoyen,-,Cordoba
5000,Barrio Ipona,-,Cordoba
5000,Barrio Jorge Newbery,-,Cordoba
5000,Barrio Kennedy,-,Cordoba
5000,Barrio Las Flores,-,Cordoba
5000,Barrio Las Violetas,-,Cordoba
5000,Barrio Los Molinos,-,Cordoba
5000,Barrio Los Naranjos,-,Cordoba
5000,Barrio Los Olmos,-,Cordoba
5000,Barrio Mariano Fragueiro,-,Cordoba
5000,Barrio Mirizzi,-,Cordoba
5000,Barrio Oña,-,Cordoba
5000,Barrio Parque Atlantida,-,Cordoba
5000,Barrio Parque Chateau Carreras,-,Cordoba
5000,Barrio Parque Liceo,-,Cordoba
5000,Barrio Parque Republica,-,Cordoba
5000,Barrio Primera Junta,-,Cordoba
5000,Barrio Quebrada Las Rosas,-,Cordoba
5000,Barrio Remedios De Escalada,-,Cordoba
5000,Barrio Roque Saenz Peña,-,Cordoba
5000,Barrio Santa Isabel,-,Cordoba
5000,Barrio Villa El Libertador,-,Cordoba
5000,Barrio Villa Paez,-,Cordoba
5000,Barrio Villa San Carlos,-,Cordoba
5000,Barrio Villa Sarmiento,-,Cordoba
5000,Barrio Villa Urquiza,-,Cordoba
5000,Barrio Yapeyu,-,Cordoba
5000,Ciudad Universitaria,-,Cordoba
5000,Colinas De Velez Sarsfield,-,Cordoba
5000,Cordoba,-,Cordoba
5000,Doctor Arturo M. Bas,-,Cordoba
5000,El Tropezon,-,Cordoba
5000,San Carlos (Cordoba-Estafeta Nº3-Dpto.Capital),-,Cordoba
5000,San Martin (Cordoba-Dpto.Capital),-,Cordoba
5000,San Vicente (Cordoba-Dpto.Capital),-,Cordoba
5000,Villa Achaval,-,Cordoba
5000,Villa Azalais Oeste,-,Cordoba
5000,Villa Cabrera,-,Cordoba
5000,Villa Las Palmas,-,Cordoba
5000,Villa Mafekin,-,Cordoba
5000,Villa Maurizzi,-,Cordoba
5000,Villa Revol,-,Cordoba
5006,Barrio Altamira,-,Cordoba
5006,Barrio Colonia Lola,-,Cordoba
5006,Barrio Empalme Fcgbm,-,Cordoba
5006,Barrio Maldonado,-,Cordoba
5006,Barrio Renacimiento,-,Cordoba
5006,Barrio San Vicente,-,Cordoba
5008,Barrio Ana Maria Zumaran,-,Cordoba
5008,Barrio Granadero Pringles,-,Cordoba
5008,Barrio La France,-,Cordoba
5008,Barrio Las Magnolias,-,Cordoba
5008,Barrio Los Paraisos,-,Cordoba
5008,Barrio Marques De Sobremonte,-,Cordoba
5008,Barrio Poeta Lugones,-,Cordoba
5008,Barrio San Martin Norte,-,Cordoba
5008,Barrio Sargento Cabral,-,Cordoba
5009,Barrio Alto Palermo,-,Cordoba
5009,Barrio Alto Varela,-,Cordoba
5009,Barrio Altos De Cabrera,-,Cordoba
5009,Barrio Ampliacion Santa Cecilia,-,Cordoba
5009,Barrio Atlantico,-,Cordoba
5009,Barrio Centro Empleados De Comercio,-,Cordoba
5009,Barrio Cerro Chico,-,Cordoba
5009,Barrio Colinas Del Cerro,-,Cordoba
5009,Barrio Del Calzado,-,Cordoba
5009,Barrio Iggam,-,Cordoba
5009,Barrio La Flor Del Cerro,-,Cordoba
5009,Barrio Las Margaritas,-,Cordoba
5009,Barrio Parque Corema,-,Cordoba
5009,Barrio Parque Tablada,-,Cordoba
5009,Barrio San Lorenzo Norte,-,Cordoba
5009,Barrio San Marcelo,-,Cordoba
5009,Barrio Santa Cecilia,-,Cordoba
5009,Barrio Tablada Park,-,Cordoba
5009,Barrio Urca,-,Cordoba
5009,Barrio Valle Del Cerro,-,Cordoba
5009,Cerro De Las Rosas,-,Cordoba
5009,Rodriguez Del Busto,-,Cordoba
5009,Villa Centenario,-,Cordoba
5009,Villa Claret,-,Cordoba
5009,Villa Los Angeles,-,Cordoba
5009,Villa Marta,-,Cordoba
5012,Barrio Ampliacion America Anexo,-,Cordoba
5012,Barrio Canavosio,-,Cordoba
5012,Barrio General Belgrano (Depto. Capital),-,Cordoba
5012,Barrio Nueva Italia,-,Cordoba
5012,Barrio Palmar,-,Cordoba
5012,Barrio Parque Guayaquil,-,Cordoba
5012,Barrio Parque Monte Cristo,-,Cordoba
5012,Barrio Patricios,-,Cordoba
5012,Barrio Pueyrredon Anexo,-,Cordoba
5012,Barrio Residencial America,-,Cordoba
5012,Barrio San Jorge,-,Cordoba
5012,Barrio San Nicolas,-,Cordoba
5012,Barrio Villa Claudina,-,Cordoba
5012,Barrio Yofre,-,Cordoba
5012,Villa Azalais Este,-,Cordoba
5012,Villa Corina,-,Cordoba
5012,Villa Los Pinos,-,Cordoba
5101,Bajo Chico (Bajo Grande, Dpto.Capital),-,Cordoba
5101,Bajo De Fernandez,-,Cordoba
5101,Bajo Grande,-,Cordoba
5101,Barrio Para Oficiales Y Suboficiales Gral. Deheza,-,Cordoba
5101,Camino A Alta Gracia Kilometro 15,-,Cordoba
5101,Camino A Punta Del Agua,-,Cordoba
5101,Cañada De Cuevas,-,Cordoba
5101,Capilla De Cosme,-,Cordoba
5101,Capilla De Remedios,-,Cordoba
5101,Colonia Cosme Sud,-,Cordoba
5101,Colonia Tirolesa,-,Cordoba
5101,Comando Tercer Cuerpo De Ejercito,-,Cordoba
5101,Cosme,-,Cordoba
5101,Cosme Sud,-,Cordoba
5101,El Gateado (Apeadero Fcgb),-,Cordoba
5101,El Quebrachal,-,Cordoba
5101,El Quebracho Rio Primero,-,Cordoba
5101,Escuela De Artilleria,-,Cordoba
5101,General Las Heras,-,Cordoba
5101,La Cañada-Rio Primero,-,Cordoba
5101,La Cesira,-,Cordoba
5101,La Cocha (Myriam Stefford-Dpto.Santa Maria),-,Cordoba
5101,La Puerta-Colon,-,Cordoba
5101,Laguna Del Monte,-,Cordoba
5101,Lagunilla (Myriam Stefford-Dpto.Santa Maria),-,Cordoba
"5101,Las Cañas (Co;Lonia Tirolesa-Dpto.Colon),-,Cordoba"
5101,Las Chacras (Ruta 111 Km.14-Dpto.Colon),-,Cordoba
5101,Las Heras,-,Cordoba
5101,Las Playas (Lozada-Dpto.Santa Maria),-,Cordoba
5101,Los Cerrillos (Myriam Stefford-Dpto.Santa Maria),-,Cordoba
5101,Los Olivares,-,Cordoba
5101,Lozada,-,Cordoba
5101,Malagueño,-,Cordoba
5101,Maria Virginia,-,Cordoba
5101,Mi Valle,-,Cordoba
5101,Myriam Stefford,-,Cordoba
5101,Nueva Andalucia,-,Cordoba
5101,Paso Del Sauce,-,Cordoba
5101,Rio Chico (El Quebrachal-Dpto.Capital),-,Cordoba
5101,Ruta 111 Kilometro 14,-,Cordoba
5101,Santa Ana (Myriam Stefford-Dpto.Santa Maria),-,Cordoba
5101,Villa Corazon De Maria,-,Cordoba
5101,Villa Esquiu,-,Cordoba
5101,Yocsina,-,Cordoba
5103,Barrio Alto Ameghino,-,Cordoba
5103,Barrio Estacion Flores,-,Cordoba
5103,Barrio Flores (Guarnicion Aerea Cordoba Depto.Capital),-,Cordoba
5103,Barrio Teniente Benjamin Matienzo,-,Cordoba
5103,Barrio Villa Union,-,Cordoba
5103,Cadete Chavez (Apeadero Fcgm),-,Cordoba
5103,Empalme Barrio Flores (Embarcadero Fcgm),-,Cordoba
5103,Guarnicion Aerea Cordoba,-,Cordoba
5105,La Redencion,-,Cordoba
5105,La Reduccion (Villa Allende-Dpto.Colon),-,Cordoba
5105,Villa Allende,-,Cordoba
5107,Agua De Oro (Depto. Colon),-,Cordoba
5107,Ani-Mi,-,Cordoba
5107,Canteras El Manzano,-,Cordoba
5107,Canteras El Sauce,-,Cordoba
5107,El Algodonal (Villa Cerro Azul, Depto. Colon),-,Cordoba
5107,El Manzano,-,Cordoba
5107,El Pueblito (Depto. Colon),-,Cordoba
5107,El Talar,-,Cordoba
5107,Kilometro 25,-,Cordoba
5107,La Quebrada (Dpto.Colon),-,Cordoba
5107,Las Vertientes De La Granja,-,Cordoba
5107,Los Cigarrales,-,Cordoba
5107,Mendiolaza,-,Cordoba
5107,San Cristobal,-,Cordoba
5107,Valle Del Sol,-,Cordoba
5107,Villa Cerro Azul,-,Cordoba
5107,Villa Las Mercedes,-,Cordoba
5109,Cabana,-,Cordoba
5109,El Quebrachito,-,Cordoba
5109,Las Cusenadas,-,Cordoba
5109,Las Encadenadas,-,Cordoba
5109,Unquillo,-,Cordoba
5109,Villa Diaz,-,Cordoba
5109,Villa Leonor,-,Cordoba
5109,Villa Tortosa,-,Cordoba
5111,Barrio Loza,-,Cordoba
5111,Candonga,-,Cordoba
5111,La Estancita,-,Cordoba
5111,Ñu Pora,-,Cordoba
5111,Pajas Blancas,-,Cordoba
5111,Villa Los Altos,-,Cordoba
5111,Villa San Miguel,-,Cordoba
5113,Salsipuedes,-,Cordoba
5115,La Granja,-,Cordoba
5115,Valle Verde,-,Cordoba
5117,Alto Fresco,-,Cordoba
5117,Ascochinga,-,Cordoba
5117,Avanza,-,Cordoba
5117,Cañada Del Rosario,-,Cordoba
5117,Capilla Del Rosario,-,Cordoba
5117,El Retiro,-,Cordoba
5117,La Higuera (San Jorge-Dpto.Totoral),-,Cordoba
5117,La Pampa,-,Cordoba
5117,La Paz (Ascochinga-Dpto.Totoral),-,Cordoba
5117,Las Higueras (San Jorge-Dpto.Totoral),-,Cordoba
5117,Puesto Del Medio,-,Cordoba
5117,San Jorge,-,Cordoba
5117,San Miguel (San Jorge-Dpto.Totoral),-,Cordoba
5119,Alto De Fierro,-,Cordoba
5119,Alto Del Durazno,-,Cordoba
5119,Bouwer,-,Cordoba
5119,Colonia Hogar Velez Sarsfield,-,Cordoba
5119,Coronel Olmedo,-,Cordoba
5119,Duarte Quiros,-,Cordoba
5119,La Carbonada,-,Cordoba
5119,La Lagunilla (Rafael Garcia-Dpto.Santa Maria),-,Cordoba
5119,La Porfia,-,Cordoba
5119,Las Sesenta Cuadras,-,Cordoba
5119,Los Cardos,-,Cordoba
5119,Monte Grande (Rafael Garcia-Dpto.Santa Maria),-,Cordoba
5119,Rafael Garcia,-,Cordoba
5119,San Antonio Norte,-,Cordoba
5120,Curapaligue,-,Cordoba
5120,Laboulaye,-,Cordoba
5121,Alto Alegre (Despeñaderos, Depto.Santa Maria),-,Cordoba
5121,Buena Vista (Despeñaderos-Depto.Santa Maria),-,Cordoba
5121,Doctor Lucas A. Olmos,-,Cordoba
5121,San Antonio (Despeñaderos-Dpto.Santa Maria),-,Cordoba
5123,Barrio Dean Funes,-,Cordoba
5123,Barrio San Lorenzo Sur,-,Cordoba
5123,Caseros Este,-,Cordoba
5123,El Ochenta,-,Cordoba
5123,Ferreyra (Dpto.Capital),-,Cordoba
5123,Haras Santa Martha,-,Cordoba
5123,Kilometro 25 La Carbonada,-,Cordoba
5123,Kilometro 679 (Fcgm),-,Cordoba
5123,Kilometro 680,-,Cordoba
5123,Kilometro 692 (Fcgm),-,Cordoba
5123,La Arabia,-,Cordoba
5123,Toledo,-,Cordoba
5123,Villa Mirea,-,Cordoba
5123,Villa Posse,-,Cordoba
5125,Blas De Rosales,-,Cordoba
5125,Capilla De Dolores,-,Cordoba
5125,Capilla De La Sagrada Familia,-,Cordoba
5125,Colonia Sagrada Familia,-,Cordoba
5125,Constitucion,-,Cordoba
5125,Higuerillas,-,Cordoba
5125,Kilometro 658 (Embarcadero Fcgb),-,Cordoba
5125,Kilometro 691,-,Cordoba
5125,Kilometro 711 (Embarcadero Fcgb),-,Cordoba
5125,La Celina,-,Cordoba
5125,Los Chañaritos (Dpto.Rio Segundo),-,Cordoba
5125,Los Pantanillos,-,Cordoba
5125,Los Vazquez,-,Cordoba
5125,Malvinas Argentinas,-,Cordoba
5125,Media Luna,-,Cordoba
5125,Mi Granja,-,Cordoba
5125,Monte Cristo,-,Cordoba
5125,Oratorio De Peralta,-,Cordoba
5125,Piquillin,-,Cordoba
5125,Pozo De La Loma,-,Cordoba
5125,Pozo De Las Yeguas,-,Cordoba
5125,Ruta 19 Kilometro 317,-,Cordoba
5125,Santiago Temple,-,Cordoba
5125,Tejeda,-,Cordoba
5127,Chacras Norte,-,Cordoba
5127,La Toma (Rio Primero-Dpto.Rio Primero),-,Cordoba
5127,Las Cabras,-,Cordoba
5127,Los Guindos,-,Cordoba
5127,Los Mansillas,-,Cordoba
5127,Pedro E.Vivas,-,Cordoba
5127,Rio Primero,-,Cordoba
5127,Tala Sud,-,Cordoba
5129,Capilla La Esperanza,-,Cordoba
5129,Comechingones (Depto. Rio 1º),-,Cordoba
5129,El Crispin,-,Cordoba
5129,Espinillo (Monte Del Rosario, Depto. Rio Primero),-,Cordoba
5129,Isla Del Cerro,-,Cordoba
5129,Isla Larga,-,Cordoba
5129,La Buena Parada,-,Cordoba
5129,La Estrella,-,Cordoba
5129,Las Acacias,-,Cordoba
5129,Las Piguas,-,Cordoba
5129,Monte Del Rosario,-,Cordoba
5129,Punta Del Agua (Dpto.Rio Primero),-,Cordoba
5129,Timon Cruz,-,Cordoba
5131,Cañada De San Antonio,-,Cordoba
5131,Capilla De Esperanza,-,Cordoba
5131,Colonia Holandesa,-,Cordoba
5131,Dolores (Nuñez Del Prado, Depto. Colon),-,Cordoba
5131,El Alcalde,-,Cordoba
5131,El Espinillo (Tinoco, Dpto.Colon),-,Cordoba
5131,Esperanza,-,Cordoba
5131,Espinillo (Nuñez Del Prado, Depto. Colon),-,Cordoba
5131,Esquina,-,Cordoba
5131,Estacion Colonia Tirolesa,-,Cordoba
5131,Estancia El Carmen,-,Cordoba
5131,Estancia Las Cañas,-,Cordoba
5131,Higuerias,-,Cordoba
5131,La Tuna (Tinoco-Dpto.Colon),-,Cordoba
5131,Las Higuerillas,-,Cordoba
5131,Las Rosas (Tinoco-Dpto.Colon),-,Cordoba
5131,Los Cerrillos (Diego De Rojas -Dpto.Rio Primero),-,Cordoba
5131,Nuñez Del Prado,-,Cordoba
5131,Pueblo Pianelli,-,Cordoba
5131,Puesto De Afuera,-,Cordoba
5131,Puesto De La Oveja,-,Cordoba
5131,Quebrachos,-,Cordoba
5131,Rangel,-,Cordoba
5131,Santa Elena (Nuñez Del Prado-Dpto.Colon),-,Cordoba
5131,Tala Norte,-,Cordoba
5131,Tinoco,-,Cordoba
5131,Tiñoso,-,Cordoba
5133,Cañada Ancha (Sta. Rosa De Rio Primero, Depto.Rio Primero),-,Cordoba
5133,Colonia El Fortin,-,Cordoba
5133,El Espinal,-,Cordoba
5133,El Tobiano,-,Cordoba
5133,Espinal,-,Cordoba
5133,La Carolina,-,Cordoba
5133,La Cienaga,-,Cordoba
5133,Las Cortaderas (Santa Rosa De Rio Primero-Dpto.Rio Primero),-,Cordoba
5133,Los Alvarez,-,Cordoba
5133,Los Chañares (Santa Rosa De Rio Primero-Dpto.Rio Primero),-,Cordoba
5133,Pozo De La Esquina,-,Cordoba
5133,Santa Rosa De Rio Primero,-,Cordoba
5133,Villa Santa Rosa,-,Cordoba
5135,Buey Muerto,-,Cordoba
5135,Cañada Ancha (Buey Muerto, Depto.Rio Primero),-,Cordoba
5135,Castellanos,-,Cordoba
5135,Colonia Las Cuatro Esquinas,-,Cordoba
5135,Diego De Rojas,-,Cordoba
5135,El Carrizal (Depto. Rio Primero),-,Cordoba
5135,El Salto (La Quinta, Dpto.Rio Primero),-,Cordoba
5135,Las Averias,-,Cordoba
5135,Las Gramillas (Dpto.Rio Primero),-,Cordoba
5135,Los Tacurubes,-,Cordoba
5135,Monte De Toro Pujio,-,Cordoba
5135,Pozo La Piedra,-,Cordoba
5135,Tordilla Norte,-,Cordoba
5137,Balneario Guglieri,-,Cordoba
5137,Colonia Cañadon,-,Cordoba
5137,Colonia La Argentina,-,Cordoba
5137,Colonia Yarela,-,Cordoba
5137,Corral De Gomez (Las Averias, Depto. Rio Primero),-,Cordoba
5137,Costa Del Castaño,-,Cordoba
5137,El Bagual,-,Cordoba
5137,El Tostado,-,Cordoba
5137,Kilometro 294,-,Cordoba
5137,Kilometro 316(Apeadero Fcgb),-,Cordoba
5137,La Mostaza,-,Cordoba
5137,La Para,-,Cordoba
5137,La Puerta (Dpto.Rio Primero),-,Cordoba
5137,Las Hileras,-,Cordoba
5137,Las Saladas,-,Cordoba
5137,Lomas Del Trozo,-,Cordoba
5137,Los Aviles,-,Cordoba
5137,Los Castaños,-,Cordoba
5137,Los Cerros,-,Cordoba
5137,Los Miguelitos,-,Cordoba
5137,Plaza De Mercedes,-,Cordoba
5137,Pozo De Los Troncos,-,Cordoba
5137,San Ramon (Plaza De Mercedes-Dpto.Rio Primero),-,Cordoba
5137,Soledad,-,Cordoba
5137,Villa Fontana,-,Cordoba
5137,Villa Mar Chiquita,-,Cordoba
5139,Campo Coyunda,-,Cordoba
5139,Colonia Toro Pujio,-,Cordoba
5139,Corral De Gomez (Marull, Depto. San Justo),-,Cordoba
5139,Kilometro 271 (Apeadero Fcgb),-,Cordoba
